no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_canceled
0.3,2.22,-0.93,-0.14,-0.49,-0.18,-0.51,0.71,0.47,-1.44,-1.67,0.66,-0.16,-0.06,-0.09,1.11,0.48,Yes
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,1.28,0.47,0.19,0.05,0.66,-0.16,-0.06,-0.09,-0.34,0.48,Yes
-1.63,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.29,0.47,-0.46,0.39,0.66,-0.16,-0.06,-0.09,-0.41,1.76,No
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,1.51,0.47,0.19,1.53,0.66,-0.16,-0.06,-0.09,-0.72,0.48,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,2.34,0.47,1.16,-0.18,-0.81,-0.16,-0.06,-0.09,-2.89,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.47,0.47,-1.44,-1.21,0.66,-0.16,-0.06,-0.09,-0.43,-0.79,Yes
0.3,-0.26,0.22,-0.85,2.37,-0.18,-0.51,-0.9,0.47,1.16,-0.18,0.66,-0.16,-0.06,-0.09,0.27,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,1.64,0.22,0.47,0.51,-0.87,-0.81,-0.16,-0.06,-0.09,-0.79,-0.79,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,1.64,0.31,0.47,0.19,0.39,0.66,-0.16,-0.06,-0.09,1.08,0.48,Yes
0.3,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.5,0.47,1.49,-1.44,0.66,-0.16,-0.06,-0.09,-0.44,0.48,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,0.88,0.47,-0.46,-0.07,0.66,-0.16,-0.06,-0.09,0.45,-0.79,Yes
0.3,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,1.29,0.47,1.49,1.3,0.66,-0.16,-0.06,-0.09,-0.94,-0.79,Yes
-1.63,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.57,0.47,-1.44,-1.33,0.66,-0.16,-0.06,-0.09,-1.03,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.33,0.47,-0.79,1.53,0.66,-0.16,-0.06,-0.09,0.78,-0.79,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.1,0.47,0.84,-0.64,-0.81,-0.16,-0.06,-0.09,0.23,0.48,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.22,0.47,-0.79,0.73,0.66,-0.16,-0.06,-0.09,0.74,0.48,No
2.23,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.51,0.47,-1.44,-0.98,0.66,-0.16,-0.06,-0.09,2.02,1.76,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,0.5,0.47,-0.46,0.27,0.66,-0.16,-0.06,-0.09,1.94,-0.79,No
0.3,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.94,0.47,0.19,0.85,0.66,-0.16,-0.06,-0.09,0.44,-0.79,Yes
0.3,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.19,0.47,-0.46,1.3,-0.81,-0.16,-0.06,-0.09,-0.75,-0.79,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,-0.89,-2.14,0.19,0.85,0.66,-0.16,-0.06,-0.09,-1.2,1.76,No
0.3,-0.26,1.37,-0.14,0.46,-0.18,-0.51,-0.97,0.47,0.19,-0.64,0.66,-0.16,-0.06,-0.09,-0.25,-0.79,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.98,0.47,-1.44,0.27,0.66,-0.16,-0.06,-0.09,-0.01,0.48,No
2.23,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,1.08,0.47,0.19,-0.3,0.66,-0.16,-0.06,-0.09,0.28,0.48,Yes
0.3,-0.26,1.37,-1.56,-0.49,-0.18,1.64,-0.63,0.47,-1.12,-0.75,0.66,-0.16,-0.06,-0.09,-0.45,0.48,Yes
0.3,4.71,-0.93,0.56,0.46,-0.18,3.07,2.64,0.47,-0.46,-0.18,0.66,-0.16,-0.06,-0.09,4.9,-0.79,Yes
2.23,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.58,0.47,-1.44,-1.33,0.66,-0.16,-0.06,-0.09,1.11,0.48,No
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.71,0.47,0.19,-0.3,0.66,-0.16,-0.06,-0.09,-0.25,-0.79,Yes
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.61,0.47,1.16,1.08,0.66,-0.16,-0.06,-0.09,2.16,0.48,No
-1.63,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.62,0.47,1.16,-1.1,0.66,-0.16,-0.06,-0.09,-0.17,-0.79,Yes
-1.63,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.88,0.47,0.19,-0.41,0.66,-0.16,-0.06,-0.09,0.14,0.48,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,0.25,0.47,0.19,0.85,0.66,-0.16,-0.06,-0.09,1.03,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,0.86,0.47,-1.12,-0.87,-0.81,-0.16,-0.06,-0.09,-0.79,-0.79,No
0.3,-0.26,1.37,0.56,-0.49,-0.18,-0.51,1.76,0.47,0.84,0.73,0.66,-0.16,-0.06,-0.09,-0.57,0.48,No
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.29,0.47,1.49,-0.18,-2.28,-0.16,-0.06,-0.09,-1.03,-0.79,No
-1.63,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.77,0.47,-1.44,-0.07,0.66,-0.16,-0.06,-0.09,-0.25,1.76,No
0.3,-0.26,1.37,1.27,-0.49,-0.18,-0.51,-0.63,0.47,-0.79,0.73,0.66,-0.16,-0.06,-0.09,-0.26,-0.79,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.98,0.47,-1.12,-0.41,0.66,-0.16,-0.06,-0.09,1.41,1.76,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,0.3,0.47,-0.46,1.3,0.66,-0.16,-0.06,-0.09,0.16,0.48,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.78,0.47,-1.44,1.19,-2.28,6.16,2.65,1.84,-1.08,-0.79,No
0.3,-0.26,0.22,-1.56,2.37,-0.18,-0.51,-0.98,0.47,-0.79,0.05,0.66,-0.16,-0.06,-0.09,-0.41,-0.79,No
-1.63,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.97,0.47,-0.46,0.62,-0.81,6.16,-0.06,1.62,-1.09,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,0.08,0.47,-0.46,-0.98,0.66,-0.16,-0.06,-0.09,0.38,-0.79,Yes
-1.63,-0.26,0.22,0.56,-0.49,-0.18,-0.51,3.16,0.47,0.84,-1.1,-0.81,-0.16,-0.06,-0.09,-0.67,-0.79,Yes
0.3,2.22,-0.93,-0.85,-0.49,-0.18,1.64,0.22,0.47,-0.14,0.39,-0.81,-0.16,-0.06,-0.09,-0.47,0.48,No
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.79,0.47,0.84,-1.67,-0.81,-0.16,-0.06,-0.09,0.73,-0.79,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.48,0.47,1.16,-1.1,0.66,-0.16,-0.06,-0.09,0.45,0.48,No
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,2.35,-0.98,0.47,0.51,-1.56,-0.81,-0.16,-0.06,-0.09,-0.24,0.48,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,0.5,0.47,-1.12,-0.98,0.66,-0.16,-0.06,-0.09,-0.08,-0.79,Yes
0.3,-0.26,1.37,0.56,-0.49,-0.18,-0.51,0.81,0.47,-0.46,-1.44,-0.81,-0.16,-0.06,-0.09,-0.36,-0.79,Yes
2.23,-0.26,1.37,1.98,-0.49,-0.18,1.64,0.48,0.47,-0.14,-0.07,0.66,-0.16,-0.06,-0.09,0.7,0.48,No
-1.63,-0.26,-0.93,-0.85,0.46,-0.18,-0.51,1.28,0.47,-0.46,1.3,-0.81,-0.16,-0.06,-0.09,-0.37,0.48,Yes
0.3,-0.26,1.37,4.82,2.37,-0.18,-0.51,1.88,0.47,-0.14,-1.21,0.66,-0.16,-0.06,-0.09,-0.62,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,1.28,0.47,-1.12,0.85,0.66,-0.16,-0.06,-0.09,0.07,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,1.49,0.47,0.19,-0.75,0.66,-0.16,-0.06,-0.09,-1.34,-0.79,Yes
-1.63,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.85,0.47,1.16,1.53,0.66,-0.16,-0.06,-0.09,-0.09,0.48,Yes
-1.63,-0.26,1.37,1.27,-0.49,-0.18,-0.51,-0.77,0.47,-1.77,1.42,0.66,-0.16,-0.06,-0.09,-0.35,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.26,0.47,0.51,-0.53,0.66,-0.16,-0.06,-0.09,0.93,-0.79,Yes
2.23,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.38,0.47,0.51,-1.1,0.66,-0.16,-0.06,-0.09,0.61,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.82,0.47,-1.12,-0.18,0.66,-0.16,-0.06,-0.09,0.44,0.48,No
0.3,-0.26,-0.93,-0.85,2.37,5.59,-0.51,0.11,0.47,1.49,-0.41,0.66,-0.16,-0.06,-0.09,-0.5,1.76,Yes
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.85,0.47,1.49,-1.33,0.66,-0.16,-0.06,-0.09,-1.52,0.48,No
-1.63,-0.26,1.37,-1.56,-0.49,-0.18,-0.51,-0.99,0.47,0.19,1.08,-2.28,-0.16,-0.06,-0.09,-0.4,-0.79,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.99,0.47,1.49,0.05,0.66,-0.16,-0.06,-0.09,-0.34,0.48,No
0.3,2.22,-0.93,-0.85,-0.49,-0.18,3.07,-0.61,-2.14,0.51,-1.56,0.66,-0.16,-0.06,-0.09,0.9,0.48,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,1.64,-0.54,0.47,0.51,-0.98,0.66,-0.16,-0.06,-0.09,1.2,-0.79,Yes
2.23,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,1.46,0.47,0.51,1.53,0.66,-0.16,-0.06,-0.09,1.12,-0.79,Yes
2.23,-0.26,1.37,1.27,-0.49,-0.18,1.64,-0.55,0.47,-1.12,0.16,0.66,-0.16,-0.06,-0.09,0.25,1.76,No
0.3,2.22,1.37,-0.85,-0.49,-0.18,-0.51,-0.95,-2.14,0.19,-0.3,0.66,-0.16,-0.06,-0.09,-0.37,1.76,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,1.64,-0.85,0.47,-1.44,0.5,0.66,-0.16,-0.06,-0.09,-0.74,0.48,No
0.3,-0.26,0.22,-0.85,-0.49,-0.18,0.21,0.04,-2.14,0.19,0.73,0.66,-0.16,-0.06,-0.09,-0.05,1.76,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.6,0.47,0.51,-0.75,-0.81,-0.16,-0.06,-0.09,-0.52,-0.79,No
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,0.13,-2.14,0.51,0.27,0.66,-0.16,-0.06,-0.09,0.38,1.76,No
2.23,-0.26,0.22,-0.85,-0.49,-0.18,1.64,0.94,0.47,1.16,1.19,0.66,-0.16,-0.06,-0.09,0.52,1.76,Yes
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,2.07,0.47,0.84,0.62,-2.28,-0.16,-0.06,-0.09,0.06,-0.79,Yes
0.3,-0.26,-0.93,-0.14,0.46,-0.18,1.64,3.55,0.47,0.51,0.62,0.66,-0.16,-0.06,-0.09,1.4,0.48,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,0.76,0.47,0.51,-1.56,0.66,-0.16,-0.06,-0.09,-0.6,1.76,Yes
0.3,2.22,0.22,-1.56,-0.49,-0.18,-0.51,-0.75,0.47,1.49,1.08,0.66,-0.16,-0.06,-0.09,-0.25,1.76,Yes
0.3,4.71,-0.93,0.56,0.46,-0.18,3.07,0.24,0.47,0.51,-1.1,0.66,-0.16,-0.06,-0.09,5.89,-0.79,Yes
0.3,2.22,-0.93,-0.85,-0.49,-0.18,-0.51,-0.74,0.47,1.49,-1.21,-0.81,-0.16,-0.06,-0.09,-1.29,0.48,No
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.98,0.47,-0.79,1.08,-0.81,-0.16,-0.06,-0.09,-0.23,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.85,0.47,0.84,-1.1,0.66,-0.16,-0.06,-0.09,0.12,0.48,No
-1.63,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.95,-2.14,1.49,-0.64,0.66,-0.16,-0.06,-0.09,-2.95,-0.79,Yes
0.3,-0.26,1.37,-0.85,-0.49,5.59,-0.51,-0.98,0.47,0.84,-1.56,-2.28,-0.16,-0.06,-0.09,-1.03,0.48,No
0.3,-0.26,1.37,0.56,-0.49,-0.18,1.64,-0.77,0.47,1.49,1.76,0.66,-0.16,-0.06,-0.09,0.15,0.48,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,0.21,0.64,0.47,-1.77,0.5,0.66,-0.16,-0.06,-0.09,-0.7,-0.79,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,0.52,0.47,1.49,-1.1,-0.81,-0.16,-0.06,-0.09,-0.8,0.48,No
2.23,-0.26,1.37,-0.85,-0.49,-0.18,1.64,-0.41,0.47,-1.44,-1.21,0.66,-0.16,-0.06,-0.09,0.98,1.76,No
2.23,-0.26,0.22,0.56,-0.49,-0.18,3.07,-0.95,0.47,0.84,0.05,-0.81,-0.16,-0.06,-0.09,2.13,1.76,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.25,0.47,-0.46,-0.18,0.66,-0.16,-0.06,-0.09,-0.1,0.48,No
0.3,-0.26,1.37,-0.14,-0.49,-0.18,0.21,0.45,0.47,-0.46,0.96,0.66,-0.16,-0.06,-0.09,-0.63,0.48,No
0.3,2.22,2.51,3.4,-0.49,-0.18,-0.51,1.07,0.47,0.19,-1.67,0.66,-0.16,-0.06,-0.09,0.9,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,0.87,0.47,-0.46,-1.1,-0.81,-0.16,-0.06,-0.09,1.22,-0.79,Yes
0.3,-0.26,1.37,2.69,-0.49,-0.18,0.21,0.83,0.47,0.84,1.65,0.66,-0.16,-0.06,-0.09,-0.17,-0.79,Yes
2.23,-0.26,1.37,-0.14,-0.49,5.59,1.64,0.54,0.47,1.49,-1.44,0.66,-0.16,-0.06,-0.09,0.67,1.76,No
-1.63,-0.26,-0.93,-0.14,0.46,-0.18,-0.51,0.42,0.47,0.51,-0.18,-0.81,-0.16,-0.06,-0.09,0.37,-0.79,Yes
0.3,-0.26,1.37,-1.56,-0.49,-0.18,1.64,-0.49,0.47,0.19,-1.33,0.66,-0.16,-0.06,-0.09,1.28,-0.79,Yes
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,0.86,-2.14,0.19,-1.33,-2.28,-0.16,-0.06,-0.09,-0.77,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.7,0.47,1.16,-0.75,0.66,-0.16,-0.06,-0.09,0.07,-0.79,Yes
2.23,-0.26,-0.93,1.27,-0.49,-0.18,1.64,0.44,0.47,0.19,-0.41,0.66,-0.16,-0.06,-0.09,1.38,-0.79,Yes
0.3,-0.26,-0.93,1.27,-0.49,-0.18,1.64,1.31,0.47,0.19,-0.64,0.66,-0.16,-0.06,-0.09,-0.35,-0.79,Yes
0.3,-0.26,-0.93,0.56,0.46,-0.18,1.64,1.92,0.47,-0.14,-1.1,0.66,-0.16,-0.06,-0.09,1.1,0.48,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,-0.65,0.47,1.16,-1.33,0.66,-0.16,-0.06,-0.09,-1.51,0.48,No
-1.63,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.84,0.47,-1.77,-1.67,0.66,-0.16,-0.06,-0.09,-0.67,-0.79,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,1.64,-0.26,0.47,-0.46,-0.41,0.66,-0.16,-0.06,-0.09,0.59,-0.79,Yes
0.3,-0.26,0.22,-0.85,0.46,-0.18,-0.51,3.41,0.47,0.84,-1.33,-0.81,-0.16,-0.06,-0.09,-0.37,-0.79,Yes
-1.63,-0.26,1.37,1.98,2.37,-0.18,-0.51,-0.97,0.47,-0.46,-0.41,0.66,-0.16,-0.06,-0.09,-0.35,-0.79,Yes
0.3,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.79,0.47,-1.44,-1.33,0.66,-0.16,-0.06,-0.09,-0.07,-0.79,Yes
0.3,-0.26,0.22,-0.85,0.46,-0.18,-0.51,-0.85,-2.14,0.51,-1.33,-0.81,-0.16,-0.06,-0.09,-0.02,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.35,0.47,0.84,0.27,0.66,-0.16,-0.06,-0.09,0.44,1.76,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.95,0.47,1.49,0.5,0.66,-0.16,-0.06,-0.09,0.48,0.48,No
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.99,-2.14,0.84,0.85,0.66,-0.16,-0.06,-0.09,-0.51,-0.79,No
0.3,-0.26,0.22,-0.85,2.37,-0.18,-0.51,-0.78,-2.14,0.51,0.27,0.66,-0.16,-0.06,-0.09,1.3,1.76,No
0.3,-0.26,0.22,1.27,-0.49,5.59,-0.51,-0.86,0.47,-2.09,0.85,-0.81,-0.16,-0.06,-0.09,-0.83,-0.79,No
0.3,-0.26,-0.93,1.98,-0.49,-0.18,2.35,0.58,0.47,-0.14,-0.87,0.66,-0.16,-0.06,-0.09,0.66,1.76,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.95,-2.14,-0.14,-0.41,-2.28,-0.16,-0.06,-0.09,-1.1,1.76,No
2.23,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,1.13,0.47,0.51,1.42,0.66,-0.16,-0.06,-0.09,1.6,1.76,Yes
0.3,-0.26,3.66,5.53,2.37,-0.18,-0.51,1.39,0.47,-0.14,-0.75,0.66,-0.16,-0.06,-0.09,0.14,0.48,Yes
0.3,-0.26,-0.93,6.23,-0.49,-0.18,-0.51,2.07,0.47,0.19,-1.33,0.66,-0.16,-0.06,-0.09,-0.11,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.98,0.47,-1.77,1.3,-3.75,6.16,-0.06,4.35,-2.95,0.48,No
0.3,4.71,-0.93,-0.14,-0.49,-0.18,0.21,0.18,0.47,-1.44,0.96,0.66,-0.16,-0.06,-0.09,0.71,-0.79,Yes
0.3,-0.26,0.22,1.98,-0.49,-0.18,-0.51,-0.19,0.47,0.51,-0.53,0.66,-0.16,-0.06,-0.09,0.06,0.48,No
2.23,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,1.52,0.47,0.19,-1.56,0.66,-0.16,-0.06,-0.09,1.6,0.48,Yes
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.39,0.47,1.16,1.19,0.66,-0.16,-0.06,-0.09,0.28,-0.79,Yes
0.3,2.22,-0.93,0.56,-0.49,-0.18,3.07,-0.03,0.47,-1.44,0.05,0.66,-0.16,-0.06,-0.09,1.49,0.48,No
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.2,0.47,0.19,-0.3,0.66,-0.16,-0.06,-0.09,-0.25,0.48,Yes
0.3,2.22,1.37,3.4,0.46,-0.18,-0.51,0.36,0.47,0.19,1.19,0.66,-0.16,-0.06,-0.09,1.92,-0.79,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,-0.51,2.0,0.47,0.19,1.65,0.66,-0.16,-0.06,-0.09,-0.37,-0.79,Yes
0.3,-0.26,1.37,3.4,-0.49,-0.18,1.64,-0.61,0.47,-1.44,0.27,0.66,-0.16,-0.06,-0.09,-0.26,0.48,No
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.39,0.47,-1.44,-0.53,0.66,-0.16,-0.06,-0.09,-0.14,-0.79,Yes
0.3,2.22,-0.93,-0.14,-0.49,-0.18,-0.51,1.4,0.47,0.19,-0.75,0.66,-0.16,-0.06,-0.09,0.57,-0.79,Yes
2.23,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.56,0.47,-0.46,-0.18,0.66,-0.16,-0.06,-0.09,1.43,1.76,No
0.3,4.71,1.37,0.56,-0.49,-0.18,3.07,-0.77,0.47,-0.46,1.19,0.66,-0.16,-0.06,-0.09,1.91,-0.79,Yes
2.23,-0.26,0.22,-0.85,-0.49,-0.18,1.64,-0.85,0.47,-0.14,0.85,0.66,-0.16,-0.06,-0.09,2.23,0.48,Yes
0.3,4.71,-0.93,-0.14,-0.49,-0.18,3.07,-0.99,0.47,0.51,-0.87,0.66,-0.16,-0.06,-0.09,2.72,-0.79,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.29,0.47,0.84,-1.1,0.66,-0.16,-0.06,-0.09,0.62,-0.79,Yes
0.3,-0.26,0.22,1.27,0.46,-0.18,-0.51,0.72,0.47,0.19,-0.87,0.66,-0.16,-0.06,-0.09,3.23,0.48,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.91,0.47,-1.44,-1.44,0.66,-0.16,-0.06,-0.09,1.04,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.03,0.47,-0.14,1.19,0.66,-0.16,-0.06,-0.09,0.51,0.48,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,3.07,-0.98,-2.14,0.84,0.96,0.66,-0.16,-0.06,-0.09,2.61,0.48,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,0.51,0.47,0.19,-0.75,0.66,-0.16,-0.06,-0.09,0.0,0.48,No
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.82,0.47,0.19,1.3,0.66,-0.16,-0.06,-0.09,-0.15,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,0.21,1.86,0.47,0.84,1.3,0.66,-0.16,-0.06,-0.09,-0.03,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,0.64,0.47,1.49,0.73,0.66,-0.16,-0.06,-0.09,-0.37,-0.79,No
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.23,0.47,-1.44,1.08,0.66,-0.16,-0.06,-0.09,-0.37,-0.79,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.92,0.47,1.49,1.53,0.66,-0.16,-0.06,-0.09,0.17,0.48,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.33,0.47,-1.44,1.76,0.66,-0.16,-0.06,-0.09,0.78,-0.79,Yes
0.3,-0.26,0.22,-0.85,-0.49,-0.18,1.64,1.88,0.47,-0.14,-1.33,0.66,-0.16,-0.06,-0.09,0.25,-0.79,Yes
0.3,-0.26,0.22,-0.85,-0.49,5.59,1.64,-0.84,0.47,0.51,-1.21,0.66,-0.16,-0.06,-0.09,0.96,0.48,No
0.3,-0.26,1.37,0.56,-0.49,-0.18,1.64,-0.46,0.47,-0.46,0.16,0.66,-0.16,-0.06,-0.09,1.31,0.48,Yes
2.23,-0.26,1.37,-0.14,-0.49,-0.18,1.64,0.57,0.47,-0.14,1.65,0.66,-0.16,-0.06,-0.09,1.26,-0.79,Yes
-1.63,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.83,0.47,0.84,-0.87,0.66,-0.16,-0.06,-0.09,0.82,-0.79,Yes
0.3,2.22,0.22,1.27,-0.49,-0.18,-0.51,1.25,0.47,1.49,0.73,0.66,-0.16,-0.06,-0.09,-0.35,0.48,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.56,0.47,-0.46,-0.64,0.66,-0.16,-0.06,-0.09,0.97,0.48,No
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.61,-2.14,0.84,0.16,0.66,-0.16,-0.06,-0.09,-0.99,1.76,No
2.23,-0.26,0.22,-0.14,-0.49,-0.18,1.64,0.03,0.47,-0.46,0.85,0.66,-0.16,-0.06,-0.09,1.06,-0.79,Yes
0.3,-0.26,-0.93,1.27,-0.49,-0.18,0.21,0.11,0.47,-1.12,-1.56,0.66,-0.16,-0.06,-0.09,-0.73,0.48,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,1.64,0.99,0.47,-0.14,0.5,0.66,-0.16,-0.06,-0.09,0.86,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,-0.53,-2.14,1.49,0.05,0.66,-0.16,-0.06,-0.09,-0.89,-0.79,No
0.3,-0.26,1.37,1.27,-0.49,-0.18,-0.51,0.64,0.47,-0.46,1.19,0.66,-0.16,-0.06,-0.09,-0.61,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.63,0.47,0.51,0.16,0.66,-0.16,-0.06,-0.09,0.38,0.48,No
0.3,4.71,-0.93,1.27,-0.49,-0.18,-0.51,1.32,0.47,0.19,-1.44,0.66,-0.16,-0.06,-0.09,1.59,0.48,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,0.18,0.47,0.19,-1.33,0.66,-0.16,-0.06,-0.09,-0.25,1.76,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.98,0.47,-1.77,0.05,0.66,-0.16,-0.06,-0.09,-0.79,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,1.09,0.47,0.84,1.76,0.66,-0.16,-0.06,-0.09,0.18,-0.79,Yes
0.3,2.22,-0.93,0.56,-0.49,-0.18,1.64,0.07,0.47,-0.79,1.76,0.66,-0.16,-0.06,-0.09,-0.02,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,-0.82,0.47,-1.12,1.08,0.66,-0.16,-0.06,-0.09,1.48,-0.79,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.76,0.47,0.51,-1.56,-0.81,-0.16,-0.06,-0.09,-0.67,0.48,No
0.3,-0.26,0.22,1.27,0.46,-0.18,-0.51,-0.53,0.47,-0.79,0.05,-0.81,-0.16,-0.06,-0.09,0.24,-0.79,No
-1.63,-0.26,1.37,0.56,-0.49,-0.18,-0.51,-0.91,0.47,-0.14,0.96,0.66,-0.16,-0.06,-0.09,-0.45,-0.79,Yes
