CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.72,-0.9,0.91,-0.95,-1.04,-1.23,0.81,0.65,-1.03,-1.05,0
-0.2,1.52,-1.1,-0.76,-1.04,0.19,0.81,0.65,-1.03,0.48,0
-0.28,1.52,0.91,0.2,-1.04,1.06,-0.91,0.65,-1.03,-1.24,0
-1.41,-0.9,0.91,-0.37,-0.7,0.71,-0.91,0.65,-1.03,-1.57,0
-0.01,0.31,-1.1,-0.37,-0.7,1.43,0.81,0.65,0.97,-1.31,0
0.23,1.52,-1.1,-0.37,0.34,-1.23,0.81,0.65,-1.03,-0.03,0
-1.52,-0.9,-1.1,-0.66,1.03,2.09,-0.91,-1.55,-1.03,-1.46,0
0.75,0.31,0.91,-0.18,-0.7,0.29,0.81,0.65,-1.03,0.37,0
-0.06,-0.9,0.91,-1.33,-1.73,1.57,-0.91,0.65,-1.03,-1.0,0
0.14,1.52,0.91,0.2,0.69,0.75,-0.91,0.65,0.97,1.13,0
1.13,1.52,0.91,0.39,0.34,1.59,-0.91,0.65,0.97,1.0,0
1.19,1.52,0.91,-0.28,-0.0,0.03,-0.91,-1.55,0.97,0.93,0
-0.17,-0.9,0.91,-0.18,-0.0,0.62,0.81,-1.55,-1.03,1.19,0
-0.11,0.31,-1.1,-0.76,1.72,0.68,-0.91,0.65,-1.03,1.19,0
1.38,0.31,0.91,-1.04,-1.04,0.54,0.81,0.65,0.97,1.23,0
-1.07,0.31,-1.1,0.29,-1.39,1.06,-0.91,0.65,-1.03,-0.24,1
-0.44,0.31,-1.1,0.1,1.03,0.73,-0.91,-1.55,-1.03,-0.68,0
-1.07,-0.9,-1.1,-0.37,-0.35,-1.23,-0.91,0.65,0.97,0.58,0
-0.4,-0.9,-1.1,0.39,-0.35,1.01,0.81,0.65,0.97,-0.4,0
-0.8,1.52,0.91,-1.04,1.03,-1.23,0.81,-1.55,-1.03,-0.39,0
-0.37,1.52,0.91,-0.66,-0.0,0.99,-0.91,0.65,0.97,-0.75,0
0.62,-0.9,-1.1,-0.56,-1.04,-1.23,0.81,0.65,-1.03,-0.47,0
0.24,0.31,-1.1,-0.09,1.72,0.12,-0.91,0.65,-1.03,-0.95,0
0.53,1.52,-1.1,-0.09,1.38,-1.23,0.81,0.65,0.97,1.02,0
-0.36,-0.9,0.91,-0.18,1.38,-1.23,-0.91,0.65,-1.03,0.2,0
0.39,1.52,0.91,-0.66,0.34,0.76,-0.91,0.65,0.97,0.67,0
-0.47,-0.9,0.91,-0.28,0.69,0.84,-0.91,0.65,-1.03,1.57,0
0.26,-0.9,0.91,-0.56,0.34,1.52,-0.91,-1.55,-1.03,-0.37,0
0.59,1.52,0.91,-0.56,-0.7,-1.23,0.81,0.65,-1.03,0.67,0
0.98,1.52,-1.1,-0.09,0.69,-1.23,0.81,0.65,0.97,1.64,0
0.11,1.52,0.91,-1.8,1.03,-1.23,-0.91,0.65,-1.03,0.18,0
0.78,-0.9,0.91,-0.76,1.38,-1.23,0.81,0.65,0.97,0.1,0
-1.82,-0.9,0.91,0.1,0.69,1.35,-0.91,-1.55,0.97,1.21,1
1.04,0.31,0.91,1.44,1.38,1.28,0.81,-1.55,0.97,0.28,0
-0.06,0.31,-1.1,1.91,1.03,0.72,0.81,-1.55,-1.03,-1.74,1
1.29,-0.9,0.91,0.29,0.34,0.92,0.81,-1.55,0.97,1.53,0
-1.14,-0.9,0.91,0.2,-0.7,-1.23,0.81,0.65,-1.03,0.37,0
-0.62,-0.9,-1.1,-0.47,-0.7,0.31,-0.91,-1.55,-1.03,-1.2,0
-0.56,1.52,0.91,2.01,0.69,0.73,-0.91,-1.55,0.97,-1.21,0
-0.8,1.52,0.91,0.2,-0.0,-1.23,0.81,-1.55,0.97,-1.49,0
-0.76,1.52,0.91,-0.76,0.34,-1.23,-0.91,0.65,0.97,1.67,0
1.86,0.31,-1.1,0.1,1.03,0.02,-0.91,-1.55,0.97,-1.4,0
0.13,-0.9,0.91,2.68,1.38,-1.23,2.53,0.65,0.97,-0.48,0
-2.37,-0.9,0.91,-0.47,-1.04,-1.23,0.81,0.65,0.97,-0.06,0
0.7,1.52,0.91,-0.47,-0.0,0.6,0.81,0.65,-1.03,-1.21,0
0.05,0.31,-1.1,2.11,-1.04,1.72,0.81,0.65,0.97,1.06,0
0.64,-0.9,0.91,-1.52,-1.04,-1.23,0.81,-1.55,0.97,-0.58,0
0.13,-0.9,0.91,-1.04,-0.35,-1.23,0.81,0.65,0.97,0.42,0
-0.11,-0.9,-1.1,0.77,0.34,0.21,0.81,-1.55,0.97,-1.5,1
-0.76,1.52,0.91,-0.95,-1.04,-1.23,-0.91,0.65,0.97,1.2,0
-1.08,1.52,-1.1,-0.28,0.69,0.15,-0.91,-1.55,-1.03,0.6,0
1.57,0.31,0.91,-0.18,1.38,0.63,-0.91,-1.55,0.97,0.34,0
-0.63,-0.9,-1.1,0.58,-1.04,0.09,-0.91,0.65,-1.03,-0.83,0
-0.58,0.31,0.91,-1.99,-1.39,0.9,-0.91,0.65,-1.03,1.18,0
-0.76,1.52,0.91,1.15,-1.04,0.52,-0.91,-1.55,-1.03,0.71,1
-1.13,-0.9,0.91,0.01,0.69,-1.23,0.81,0.65,-1.03,-1.4,0
1.35,-0.9,-1.1,-1.14,-0.0,-1.23,0.81,-1.55,-1.03,-0.47,0
1.61,0.31,0.91,-0.47,-1.04,0.32,0.81,0.65,-1.03,0.76,0
0.75,0.31,-1.1,0.96,-1.73,1.24,-0.91,0.65,0.97,1.4,1
-1.2,-0.9,0.91,0.58,-1.04,-1.23,0.81,0.65,-1.03,0.44,0
1.22,-0.9,-1.1,-0.28,-0.7,1.04,-0.91,-1.55,0.97,0.45,0
0.03,0.31,0.91,0.2,-1.39,0.45,-0.91,0.65,-1.03,-1.48,1
1.58,0.31,-1.1,1.06,1.03,0.35,-0.91,-1.55,-1.03,-1.35,1
-1.09,1.52,-1.1,0.48,-1.39,-1.23,0.81,0.65,0.97,-0.3,0
-0.72,0.31,-1.1,-0.09,-0.7,0.94,-0.91,0.65,0.97,-1.17,0
-1.42,0.31,-1.1,0.96,-0.0,1.52,-0.91,0.65,-1.03,0.45,0
0.83,-0.9,0.91,-0.95,-0.0,1.65,-0.91,-1.55,-1.03,0.21,0
0.79,0.31,0.91,0.01,-0.0,0.07,0.81,-1.55,-1.03,1.41,0
-0.94,1.52,0.91,0.77,-1.39,-1.23,-0.91,-1.55,-1.03,0.5,1
1.19,0.31,0.91,-1.14,-0.0,0.8,-0.91,0.65,-1.03,1.35,1
-0.21,0.31,-1.1,-1.52,-0.35,0.99,-0.91,-1.55,0.97,1.3,0
0.02,0.31,0.91,0.2,1.38,1.33,-0.91,0.65,-1.03,1.36,0
0.81,0.31,0.91,0.1,-0.0,0.59,0.81,0.65,-1.03,0.06,0
-0.22,-0.9,-1.1,-0.56,0.34,-1.23,0.81,0.65,0.97,-0.71,0
0.17,0.31,0.91,-0.56,1.38,0.77,0.81,-1.55,-1.03,-1.73,0
0.21,0.31,-1.1,-0.76,0.34,0.47,0.81,0.65,-1.03,0.79,0
1.22,0.31,-1.1,0.77,-0.0,0.45,-0.91,0.65,-1.03,-0.9,1
0.84,-0.9,-1.1,-0.37,-0.7,-1.23,0.81,0.65,-1.03,-0.16,0
-1.08,-0.9,-1.1,-0.85,-0.0,-1.23,0.81,-1.55,0.97,1.71,0
-0.21,-0.9,0.91,1.53,-1.04,-1.23,-0.91,0.65,0.97,0.11,1
1.18,0.31,-1.1,0.67,1.03,0.69,0.81,-1.55,0.97,1.16,1
0.55,-0.9,-1.1,-0.56,-1.73,0.87,0.81,0.65,0.97,-0.44,0
-1.87,1.52,-1.1,0.87,0.34,1.03,-0.91,0.65,0.97,0.29,0
0.39,0.31,-1.1,-0.47,1.38,0.23,0.81,-1.55,0.97,1.11,0
0.36,-0.9,-1.1,-0.56,-1.39,-1.23,2.53,-1.55,0.97,-0.52,1
-0.86,-0.9,-1.1,-0.09,-1.39,0.79,0.81,0.65,0.97,0.13,0
0.72,1.52,0.91,2.39,-0.7,-0.49,0.81,0.65,-1.03,-0.36,1
-0.43,-0.9,0.91,0.01,-0.7,0.73,-0.91,0.65,0.97,0.67,0
-1.34,0.31,-1.1,0.96,-1.04,0.82,-0.91,0.65,0.97,1.44,0
-0.98,-0.9,-1.1,-0.85,0.69,-1.23,0.81,0.65,0.97,1.51,0
0.12,0.31,0.91,-0.85,-0.0,0.62,0.81,0.65,0.97,0.86,0
0.55,0.31,0.91,0.2,1.38,-0.23,0.81,0.65,-1.03,0.5,0
1.03,-0.9,-1.1,-0.09,-1.39,-1.23,0.81,0.65,-1.03,-0.91,0
-0.33,1.52,-1.1,-0.66,-0.35,1.59,0.81,0.65,0.97,1.26,1
-1.89,1.52,0.91,-1.23,-1.39,0.88,-0.91,0.65,-1.03,-0.62,0
-2.23,0.31,0.91,0.48,-0.7,1.21,-0.91,0.65,-1.03,1.17,0
-1.26,-0.9,0.91,0.39,0.34,0.27,0.81,-1.55,-1.03,-0.03,0
0.53,0.31,-1.1,2.01,-0.0,1.0,0.81,0.65,0.97,-1.02,1
-0.44,-0.9,-1.1,0.2,-0.0,-1.23,0.81,0.65,0.97,-0.48,0
-0.77,-0.9,0.91,0.1,1.38,-1.23,0.81,0.65,-1.03,0.22,1
0.16,-0.9,-1.1,-1.14,-1.39,0.14,-0.91,-1.55,0.97,-0.62,0
0.82,-0.9,-1.1,-0.28,1.03,1.16,0.81,0.65,-1.03,-0.14,0
-0.04,0.31,0.91,1.25,0.69,0.86,-0.91,0.65,0.97,1.58,1
-1.39,1.52,-1.1,-1.14,-1.39,-1.23,-0.91,-1.55,0.97,0.21,0
0.63,-0.9,-1.1,4.01,0.34,-1.23,0.81,0.65,0.97,-0.48,0
0.88,-0.9,0.91,1.44,0.69,0.56,0.81,-1.55,0.97,-0.26,0
1.22,-0.9,-1.1,-0.28,-0.0,1.66,0.81,0.65,-1.03,-1.44,0
-2.31,1.52,0.91,0.1,1.03,-1.23,0.81,0.65,0.97,-0.3,0
0.37,1.52,-1.1,0.77,0.34,-1.23,-0.91,0.65,-1.03,-1.18,1
0.41,-0.9,-1.1,0.29,-0.0,-1.23,0.81,-1.55,0.97,0.36,0
-0.04,1.52,-1.1,-0.95,-1.04,-1.23,0.81,0.65,-1.03,1.37,0
0.66,-0.9,0.91,-0.37,-0.7,-1.23,0.81,0.65,0.97,-0.08,0
0.88,0.31,-1.1,-0.28,1.03,0.44,-0.91,0.65,0.97,0.17,1
-0.44,-0.9,-1.1,-0.47,-0.35,0.2,-0.91,0.65,0.97,1.2,0
1.64,-0.9,-1.1,0.01,-0.0,-1.23,-0.91,0.65,-1.03,-0.39,0
0.98,-0.9,-1.1,0.1,0.34,0.88,-0.91,0.65,0.97,-0.87,0
1.35,-0.9,0.91,-0.09,-1.04,0.66,-0.91,-1.55,0.97,-0.6,1
-1.28,-0.9,0.91,-0.76,-0.35,-1.23,-0.91,0.65,-1.03,1.2,0
-0.57,0.31,-1.1,-0.66,-1.73,0.26,-0.91,0.65,-1.03,-1.66,0
2.06,0.31,-1.1,-0.09,-1.04,0.42,0.81,-1.55,0.97,-1.32,0
-0.84,-0.9,0.91,-0.18,1.38,1.64,-0.91,0.65,-1.03,1.74,0
0.8,-0.9,0.91,0.39,0.69,-1.23,0.81,0.65,-1.03,-1.04,0
-1.84,0.31,-1.1,-0.66,-0.0,1.12,0.81,0.65,0.97,-0.47,0
0.91,-0.9,0.91,-0.95,-1.04,-1.23,0.81,0.65,0.97,1.22,0
0.09,-0.9,0.91,-0.37,0.34,-1.23,0.81,0.65,0.97,-0.72,0
-0.55,1.52,0.91,-0.09,0.34,0.63,0.81,0.65,0.97,-1.3,0
-2.13,0.31,-1.1,2.11,-1.04,0.98,-0.91,-1.55,0.97,-1.22,0
0.21,-0.9,-1.1,-0.95,-0.7,-1.23,0.81,0.65,-1.03,1.01,0
0.06,1.52,-1.1,-0.47,0.34,-0.27,-0.91,0.65,-1.03,-1.5,1
0.08,-0.9,0.91,-0.76,-0.0,0.38,-0.91,-1.55,0.97,-0.87,0
0.49,0.31,0.91,1.25,1.72,0.49,2.53,0.65,-1.03,-1.24,1
0.05,1.52,0.91,-0.09,1.38,-1.23,-0.91,-1.55,0.97,-0.17,0
1.26,1.52,0.91,0.2,1.72,0.31,-0.91,0.65,0.97,-0.42,0
0.32,1.52,0.91,-0.56,1.72,-1.23,-0.91,-1.55,-1.03,1.01,0
0.39,0.31,0.91,-0.95,1.38,1.09,0.81,0.65,-1.03,0.75,0
-0.18,0.31,0.91,0.1,-0.0,0.16,0.81,0.65,0.97,0.3,0
0.87,-0.9,0.91,3.25,1.38,-1.23,-0.91,0.65,0.97,0.25,0
-1.34,0.31,-1.1,-0.95,-1.04,0.17,-0.91,0.65,0.97,-1.72,0
-1.13,-0.9,0.91,-0.28,-0.0,-1.23,0.81,0.65,-1.03,0.43,0
-0.4,0.31,-1.1,-0.28,-1.04,0.87,0.81,-1.55,-1.03,-0.39,0
-0.92,-0.9,0.91,2.2,-0.7,-1.23,0.81,0.65,-1.03,0.1,0
0.54,-0.9,-1.1,-0.66,0.34,-1.23,0.81,-1.55,-1.03,-1.16,0
0.62,1.52,0.91,-1.52,0.34,-1.23,0.81,0.65,0.97,0.59,0
0.83,1.52,-1.1,0.1,-0.0,1.52,-0.91,0.65,0.97,1.04,1
0.54,1.52,0.91,1.82,-0.35,0.26,-0.91,-1.55,0.97,-0.26,0
-0.34,-0.9,-1.1,0.1,-1.73,-1.23,-0.91,0.65,-1.03,0.33,0
0.4,-0.9,-1.1,-0.95,-1.39,0.02,0.81,0.65,0.97,0.4,0
0.7,-0.9,0.91,-0.56,0.69,0.42,-0.91,-1.55,-1.03,0.31,0
-0.44,-0.9,0.91,-0.18,-0.0,1.12,0.81,-1.55,-1.03,1.05,0
1.02,1.52,0.91,-0.47,-1.04,-1.23,-0.91,-1.55,-1.03,1.29,1
1.06,1.52,0.91,1.15,-0.35,0.05,0.81,-1.55,0.97,-0.55,1
-0.21,1.52,0.91,0.01,1.72,0.46,-0.91,-1.55,-1.03,-0.72,1
0.44,0.31,-1.1,0.39,-1.39,0.73,-0.91,0.65,-1.03,-0.21,1
1.94,1.52,-1.1,0.1,0.34,-0.24,-0.91,-1.55,0.97,0.88,1
1.09,0.31,-1.1,0.01,-0.0,1.17,0.81,0.65,0.97,0.16,0
1.29,-0.9,-1.1,-1.14,-0.35,1.22,-0.91,0.65,-1.03,0.07,0
-0.16,-0.9,-1.1,-0.56,-0.0,-1.23,0.81,0.65,-1.03,0.4,0
0.56,1.52,0.91,-0.28,-1.39,0.56,-0.91,0.65,0.97,-1.36,0
-1.75,-0.9,0.91,0.1,-0.7,-1.23,-0.91,0.65,0.97,-1.18,0
0.79,1.52,-1.1,0.96,0.69,0.32,-0.91,0.65,-1.03,1.57,1
-0.57,-0.9,0.91,-1.8,-0.35,0.31,-0.91,0.65,-1.03,1.35,0
-1.2,-0.9,-1.1,-0.09,-1.73,0.95,-0.91,0.65,-1.03,-0.34,0
-0.75,-0.9,0.91,1.91,1.72,1.75,-0.91,-1.55,-1.03,-1.58,1
-0.55,-0.9,-1.1,-0.95,-0.0,-1.23,0.81,0.65,0.97,1.3,0
-2.09,-0.9,-1.1,-1.71,0.69,-1.23,0.81,-1.55,-1.03,1.32,0
2.06,0.31,-1.1,0.39,1.03,0.25,0.81,0.65,-1.03,-0.78,0
-1.62,-0.9,-1.1,-0.37,1.38,0.58,0.81,0.65,-1.03,1.45,0
0.26,-0.9,-1.1,-0.47,1.03,0.38,-0.91,-1.55,-1.03,-0.94,0
1.73,0.31,0.91,0.39,1.72,0.46,-0.91,0.65,0.97,-0.37,0
0.64,1.52,0.91,0.58,0.34,0.59,-0.91,-1.55,-1.03,1.71,0
0.22,0.31,0.91,0.1,-0.35,0.2,0.81,0.65,-1.03,1.54,0
-0.15,-0.9,0.91,-0.37,1.38,0.3,-0.91,-1.55,-1.03,1.2,0
0.49,-0.9,0.91,-0.18,1.03,-1.23,0.81,-1.55,-1.03,0.78,0
-0.55,0.31,-1.1,0.39,0.69,0.68,0.81,0.65,-1.03,-0.77,0
0.69,-0.9,0.91,-1.04,-0.35,0.83,-0.91,0.65,0.97,-0.8,0
-0.38,-0.9,0.91,0.96,-1.39,-1.23,0.81,0.65,-1.03,1.61,0
0.59,0.31,-1.1,-1.52,-0.35,-0.08,-0.91,0.65,-1.03,0.06,0
-1.49,0.31,0.91,-0.28,1.38,0.67,2.53,0.65,-1.03,0.33,1
-0.72,-0.9,-1.1,-1.14,-0.0,0.41,0.81,0.65,-1.03,1.64,0
-0.74,1.52,-1.1,0.01,-1.04,1.21,0.81,0.65,-1.03,1.02,0
-1.52,1.52,-1.1,0.67,-1.04,1.4,-0.91,0.65,0.97,1.13,1
0.89,-0.9,-1.1,-0.66,0.69,0.83,0.81,-1.55,0.97,1.55,0
-1.14,1.52,-1.1,-0.76,1.72,0.67,-0.91,0.65,0.97,1.01,0
-0.43,-0.9,0.91,-0.66,0.69,0.67,-0.91,-1.55,-1.03,-1.67,0
1.32,-0.9,0.91,-1.42,-0.35,-1.23,0.81,0.65,0.97,1.09,0
-0.31,-0.9,0.91,0.1,1.72,1.4,-0.91,-1.55,-1.03,-0.18,0
0.15,0.31,0.91,2.3,0.69,0.45,-0.91,0.65,0.97,-1.3,1
-0.44,-0.9,-1.1,0.77,0.34,-1.23,-0.91,0.65,0.97,0.45,0
0.3,1.52,0.91,-0.28,0.69,-1.23,0.81,0.65,-1.03,-1.39,0
0.13,0.31,-1.1,0.67,-1.04,1.05,-0.91,0.65,0.97,-0.73,0
-0.24,0.31,-1.1,-0.37,-1.04,0.98,-0.91,0.65,0.97,1.26,1
-0.45,-0.9,0.91,-1.23,-1.39,-1.23,-0.91,0.65,-1.03,-1.22,0
0.32,-0.9,-1.1,0.39,1.03,1.24,-0.91,-1.55,-1.03,0.25,0
1.19,-0.9,-1.1,0.58,0.34,-1.23,0.81,-1.55,-1.03,0.82,0
0.45,-0.9,0.91,-0.85,-1.04,-1.23,2.53,-1.55,0.97,-1.48,0
-2.48,-0.9,-1.1,1.44,1.38,-1.23,-0.91,-1.55,0.97,-0.41,0
0.95,-0.9,0.91,0.01,1.03,1.02,-0.91,0.65,0.97,-0.12,0
0.23,1.52,0.91,0.39,1.03,0.81,-0.91,-1.55,0.97,-1.64,1
-1.26,-0.9,0.91,2.11,-1.39,-1.23,0.81,0.65,0.97,1.59,0
-1.36,-0.9,-1.1,-0.09,0.69,0.78,-0.91,0.65,-1.03,1.53,0
-0.8,-0.9,0.91,-0.37,1.38,-1.23,0.81,0.65,-1.03,-1.54,0
-2.04,0.31,-1.1,-1.04,-0.7,1.02,-0.91,0.65,-1.03,0.64,0
1.53,0.31,-1.1,0.01,0.34,0.69,-0.91,0.65,0.97,1.12,0
0.44,1.52,-1.1,-0.47,1.72,0.5,0.81,-1.55,-1.03,0.95,0
-0.14,-0.9,-1.1,0.48,-1.04,-1.23,0.81,0.65,-1.03,0.86,0
0.22,-0.9,0.91,0.77,-1.39,-1.23,-0.91,-1.55,-1.03,-0.15,0
-0.55,-0.9,-1.1,-1.04,-1.73,1.06,-0.91,0.65,-1.03,0.47,0
-1.11,-0.9,0.91,0.29,0.69,-1.23,-0.91,0.65,0.97,-0.76,0
0.46,1.52,-1.1,1.63,-0.35,-1.23,0.81,0.65,-1.03,-0.27,0
-0.69,-0.9,0.91,-0.37,0.34,1.36,0.81,0.65,0.97,0.84,0
0.02,0.31,-1.1,1.82,-0.7,0.64,0.81,-1.55,0.97,1.62,0
-0.51,-0.9,0.91,-0.09,-0.35,-0.26,-0.91,0.65,0.97,-1.08,0
-0.23,1.52,0.91,-1.04,-0.35,-1.23,0.81,0.65,0.97,1.33,0
-0.45,0.31,0.91,-0.66,1.38,1.09,0.81,0.65,-1.03,1.33,0
-0.05,-0.9,-1.1,0.67,1.03,-1.23,0.81,0.65,-1.03,0.57,0
-0.81,-0.9,0.91,-0.85,0.34,0.66,-0.91,0.65,-1.03,0.01,0
1.56,1.52,0.91,1.82,-1.39,0.06,0.81,0.65,0.97,-1.21,0
-0.55,-0.9,-1.1,-1.23,1.03,1.18,-0.91,0.65,-1.03,-1.0,0
-0.39,-0.9,0.91,0.1,0.69,0.77,-0.91,-1.55,-1.03,1.62,0
-1.26,0.31,0.91,-0.95,-0.35,0.95,-0.91,-1.55,-1.03,0.22,1
1.48,1.52,-1.1,-0.18,1.38,-1.23,0.81,0.65,-1.03,-0.56,0
-0.97,-0.9,0.91,-0.47,-0.7,0.11,-0.91,0.65,-1.03,0.57,0
-1.57,-0.9,-1.1,-1.04,-0.35,1.05,-0.91,0.65,0.97,-1.36,0
-1.1,-0.9,-1.1,-1.23,0.34,-1.23,-0.91,0.65,-1.03,0.0,1
0.92,-0.9,-1.1,-0.85,0.34,-1.23,-0.91,-1.55,-1.03,0.39,0
-1.99,0.31,-1.1,0.39,-1.39,0.49,0.81,0.65,-1.03,0.01,0
-1.27,-0.9,0.91,-0.76,1.38,0.71,-0.91,0.65,-1.03,-1.65,0
1.27,1.52,0.91,1.15,-0.35,-1.23,0.81,-1.55,-1.03,0.41,1
-0.05,-0.9,-1.1,-0.85,-0.0,-1.23,0.81,0.65,-1.03,-1.5,0
-0.9,-0.9,0.91,-0.76,-1.73,0.55,-0.91,0.65,0.97,-0.23,0
-0.27,0.31,-1.1,1.25,-1.73,0.92,-0.91,-1.55,-1.03,-1.66,1
0.33,-0.9,-1.1,1.25,-0.0,0.58,-0.91,0.65,-1.03,-1.37,1
0.78,-0.9,-1.1,0.48,-1.04,-1.23,0.81,0.65,0.97,-1.28,0
-0.94,-0.9,0.91,-1.42,-1.39,0.63,-0.91,0.65,-1.03,-0.18,0
-2.78,1.52,0.91,-0.28,-1.73,-1.23,-0.91,0.65,0.97,1.38,1
-2.0,1.52,-1.1,-0.09,0.34,-1.23,0.81,0.65,-1.03,1.27,0
0.23,-0.9,-1.1,-0.18,1.72,-1.23,0.81,0.65,0.97,-1.09,0
-0.69,-0.9,-1.1,0.1,-0.35,0.1,-0.91,-1.55,-1.03,-0.33,0
-0.22,-0.9,-1.1,0.01,1.72,-1.23,0.81,0.65,0.97,-0.99,1
-0.69,0.31,-1.1,-0.18,1.72,0.92,4.25,0.65,0.97,-0.51,1
0.76,-0.9,0.91,-0.85,1.72,-1.23,0.81,0.65,0.97,-0.8,0
-0.07,-0.9,0.91,-0.76,-0.0,-1.23,0.81,0.65,0.97,-1.01,0
0.26,0.31,-1.1,0.87,-1.04,0.77,-0.91,0.65,-1.03,-1.48,1
-1.57,-0.9,0.91,-0.76,-0.35,-1.23,-0.91,0.65,-1.03,-1.29,0
-0.54,-0.9,0.91,2.01,-0.35,-1.23,-0.91,0.65,-1.03,1.7,1
0.05,0.31,-1.1,-0.18,-0.35,0.52,-0.91,0.65,-1.03,-0.36,1
-0.95,-0.9,0.91,-1.04,-0.7,1.04,-0.91,0.65,0.97,-1.47,0
-1.11,-0.9,-1.1,2.68,-1.73,0.84,-0.91,0.65,0.97,0.6,0
0.29,-0.9,0.91,0.01,-1.73,0.17,-0.91,-1.55,0.97,1.04,0
-0.58,0.31,-1.1,-0.66,-0.35,0.7,0.81,0.65,0.97,1.09,0
-0.67,-0.9,0.91,-1.14,-0.0,0.86,0.81,0.65,0.97,1.61,0
1.3,-0.9,-1.1,-0.76,-0.0,-1.23,0.81,0.65,-1.03,-0.13,0
0.5,-0.9,0.91,0.01,-1.04,0.53,-0.91,0.65,0.97,1.39,0
2.03,0.31,-1.1,-0.37,-0.0,0.57,-0.91,0.65,0.97,1.45,0
-0.71,0.31,0.91,-0.37,1.03,0.72,0.81,0.65,0.97,-1.24,0
-0.03,-0.9,0.91,-0.09,1.72,0.1,-0.91,0.65,-1.03,-0.44,0
-0.34,-0.9,-1.1,0.96,1.38,-0.52,2.53,0.65,0.97,-0.18,1
-1.11,-0.9,-1.1,-0.76,-0.35,0.99,-0.91,-1.55,-1.03,-0.67,0
-0.09,0.31,0.91,0.96,-0.35,0.71,-0.91,0.65,-1.03,-1.31,1
-1.95,-0.9,0.91,-1.14,-0.35,1.61,-0.91,0.65,-1.03,-0.34,0
-0.11,1.52,0.91,0.77,0.34,0.2,-0.91,0.65,-1.03,0.28,0
0.93,0.31,0.91,0.1,-0.35,0.61,0.81,0.65,-1.03,0.51,1
1.27,-0.9,-1.1,1.06,-0.35,-1.23,0.81,0.65,-1.03,0.51,0
-0.7,0.31,-1.1,-0.66,0.69,0.29,0.81,0.65,0.97,-1.42,0
-0.64,1.52,-1.1,0.67,1.72,-1.23,0.81,-1.55,0.97,1.19,0
-1.46,-0.9,0.91,-0.37,1.03,-1.23,0.81,-1.55,0.97,-0.57,0
-0.4,0.31,0.91,-0.66,1.38,0.48,0.81,0.65,-1.03,1.34,0
-1.51,1.52,0.91,-0.18,-1.73,0.92,-0.91,0.65,0.97,-0.11,0
-1.08,0.31,-1.1,-1.33,-0.7,0.9,-0.91,0.65,-1.03,0.55,0
0.32,-0.9,-1.1,0.2,-1.73,0.71,0.81,0.65,-1.03,1.32,0
1.15,-0.9,0.91,-1.8,-1.39,1.01,-0.91,0.65,0.97,-0.25,0
1.4,1.52,0.91,-0.95,0.69,0.07,0.81,0.65,-1.03,-0.61,0
-0.22,1.52,0.91,-0.47,0.34,-1.23,0.81,0.65,-1.03,1.57,0
1.41,1.52,-1.1,0.01,0.69,1.53,-0.91,-1.55,0.97,0.01,0
0.65,1.52,0.91,0.29,-1.73,0.52,-0.91,-1.55,0.97,1.18,0
-1.13,-0.9,-1.1,0.01,0.34,0.53,-0.91,0.65,-1.03,-1.3,0
-2.06,-0.9,-1.1,-0.76,0.69,1.03,-0.91,-1.55,0.97,-1.39,0
-0.07,1.52,0.91,0.96,1.72,-1.23,0.81,0.65,0.97,0.78,0
0.37,-0.9,0.91,-0.66,0.34,-1.23,0.81,0.65,0.97,1.37,0
2.03,0.31,-1.1,0.2,-0.7,0.4,4.25,0.65,-1.03,-1.46,1
1.18,0.31,0.91,-0.18,0.69,0.42,-0.91,0.65,-1.03,-1.58,0
0.28,0.31,-1.1,-0.18,1.03,1.16,0.81,0.65,0.97,-1.37,0
-1.15,-0.9,0.91,-1.8,-1.73,0.11,-0.91,0.65,0.97,0.81,0
1.55,-0.9,-1.1,0.1,-0.7,-0.01,0.81,0.65,-1.03,0.56,0
1.54,0.31,-1.1,0.01,0.69,1.46,0.81,-1.55,0.97,0.69,0
-0.22,-0.9,-1.1,2.11,0.34,-1.23,0.81,0.65,0.97,0.58,0
0.86,0.31,-1.1,1.25,0.34,-0.08,0.81,-1.55,0.97,-1.06,0
-1.12,-0.9,-1.1,-0.76,-0.7,-1.23,0.81,0.65,0.97,0.26,0
-2.45,1.52,0.91,2.01,-0.7,-1.23,0.81,0.65,0.97,-0.11,0
0.25,-0.9,-1.1,-0.09,-1.39,0.44,-0.91,-1.55,-1.03,-1.36,1
0.34,-0.9,-1.1,-0.09,-0.0,0.82,-0.91,0.65,-1.03,0.41,0
1.01,-0.9,0.91,-0.66,-0.0,1.25,0.81,0.65,0.97,1.26,0
-0.56,1.52,0.91,-0.95,-1.04,-1.23,0.81,0.65,0.97,-1.71,0
-0.09,-0.9,0.91,-0.37,-0.35,0.79,-0.91,0.65,0.97,-0.14,0
-1.57,-0.9,-1.1,-1.71,-0.7,1.6,-0.91,0.65,0.97,0.94,0
-0.02,1.52,-1.1,0.77,1.03,0.55,-0.91,0.65,0.97,-0.5,0
0.92,-0.9,0.91,0.29,-1.04,1.04,0.81,0.65,-1.03,1.25,0
