CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
-0.1,-0.9,0.91,-0.85,-0.0,0.12,0.81,-1.55,0.97,0.21,Yes
-1.63,-0.9,-1.1,-0.28,-1.73,1.3,-0.91,0.65,-1.03,-0.49,No
0.28,1.52,-1.1,0.1,-1.04,-1.23,0.81,-1.55,0.97,0.72,No
2.06,-0.9,0.91,3.15,-0.7,-1.23,-0.91,0.65,-1.03,-1.24,Yes
-0.16,0.31,-1.1,1.25,-0.35,0.94,-0.91,0.65,-1.03,-1.25,Yes
-1.49,-0.9,0.91,-0.37,-0.7,0.69,-0.91,0.65,-1.03,-1.36,Yes
0.52,0.31,0.91,0.2,-0.0,0.9,0.81,0.65,0.97,1.57,Yes
1.55,0.31,-1.1,0.01,-1.39,1.13,2.53,0.65,-1.03,0.72,Yes
-0.24,-0.9,-1.1,-0.47,-1.04,0.58,-0.91,0.65,0.97,-1.6,No
-1.65,0.31,0.91,1.34,-1.73,0.55,0.81,0.65,-1.03,0.93,No
1.64,0.31,-1.1,3.63,0.34,-0.24,-0.91,0.65,0.97,-0.99,Yes
2.06,-0.9,-1.1,1.25,-0.0,0.79,-0.91,0.65,-1.03,-1.35,Yes
-0.42,-0.9,-1.1,-0.18,1.38,-1.23,0.81,-1.55,-1.03,-0.73,No
0.92,-0.9,0.91,-1.23,-1.39,0.21,-0.91,0.65,-1.03,-1.09,No
-0.25,0.31,0.91,1.91,-0.7,0.77,-0.91,0.65,-1.03,1.5,Yes
0.32,-0.9,-1.1,-0.37,-1.39,1.05,0.81,0.65,0.97,-1.19,No
2.06,1.52,-1.1,1.25,-0.35,0.17,-0.91,0.65,-1.03,0.18,Yes
0.76,-0.9,0.91,-1.33,1.03,0.03,-0.91,0.65,-1.03,-1.74,No
0.71,1.52,0.91,-1.14,1.72,-1.23,-0.91,0.65,-1.03,-1.39,No
-0.11,-0.9,0.91,0.39,-1.04,0.85,-0.91,0.65,-1.03,0.64,No
0.3,-0.9,0.91,-0.76,-1.39,0.13,0.81,0.65,-1.03,0.64,Yes
-0.06,-0.9,0.91,-0.56,1.03,1.11,0.81,0.65,0.97,0.54,Yes
0.54,0.31,0.91,-0.09,-0.0,0.2,-0.91,0.65,-1.03,0.8,No
1.52,0.31,-1.1,1.72,-1.39,0.9,2.53,0.65,-1.03,1.07,Yes
1.62,1.52,-1.1,0.58,0.34,-1.23,-0.91,0.65,-1.03,1.23,No
2.06,0.31,-1.1,-0.66,0.34,0.65,0.81,0.65,0.97,0.5,Yes
2.06,0.31,0.91,1.25,1.72,0.22,-0.91,0.65,0.97,-0.94,Yes
1.28,0.31,-1.1,2.67,-0.7,-1.23,-0.91,0.65,0.97,1.53,Yes
-3.02,1.52,0.91,-1.14,0.69,-1.23,0.81,0.65,0.97,0.12,No
0.16,0.31,-1.1,2.11,-1.39,0.65,-0.91,0.65,0.97,0.73,No
0.81,0.31,0.91,1.25,-0.0,0.3,2.53,0.65,-1.03,1.4,Yes
-0.84,-0.9,0.91,-0.28,-0.7,1.08,-0.91,0.65,0.97,-0.6,No
-0.66,1.52,0.91,0.1,-0.0,-1.23,0.81,-1.55,-1.03,-0.04,No
1.47,-0.9,0.91,-0.09,-1.04,-1.23,0.81,0.65,0.97,-1.48,No
-0.17,0.31,-1.1,0.58,1.03,1.03,4.25,0.65,-1.03,-1.05,Yes
-1.25,-0.9,0.91,-0.66,0.69,1.31,2.53,0.65,0.97,-0.46,Yes
-0.08,0.31,0.91,-0.47,0.34,0.79,-0.91,0.65,-1.03,-0.2,No
-1.51,1.52,0.91,-1.42,-0.0,-1.23,0.81,-1.55,0.97,0.02,No
0.6,0.31,0.91,2.39,1.72,0.89,-0.91,-1.55,0.97,-0.26,Yes
2.06,-0.9,-1.1,-0.56,-1.39,-1.23,-0.91,0.65,0.97,1.4,No
0.28,0.31,-1.1,4.06,-0.7,0.82,0.81,-1.55,-1.03,0.42,Yes
-1.37,-0.9,0.91,0.96,0.69,0.32,-0.91,0.65,0.97,0.08,No
0.18,1.52,0.91,1.06,-0.7,-1.23,4.25,-1.55,-1.03,-1.51,Yes
-1.57,0.31,-1.1,0.58,1.03,0.55,0.81,-1.55,0.97,-0.37,No
-1.17,-0.9,-1.1,-0.95,0.34,0.47,0.81,-1.55,-1.03,-1.6,No
0.9,1.52,-1.1,1.25,-1.04,-1.23,-0.91,0.65,0.97,1.14,Yes
0.19,0.31,-1.1,-0.66,1.72,0.44,-0.91,-1.55,-1.03,0.12,Yes
-2.23,-0.9,0.91,-1.52,0.69,0.44,0.81,-1.55,0.97,-0.04,No
-0.43,-0.9,0.91,-1.23,-0.7,1.32,0.81,-1.55,0.97,1.44,Yes
0.28,0.31,0.91,0.48,-1.39,0.53,-0.91,0.65,-1.03,-1.15,Yes
-0.27,-0.9,0.91,-1.52,-1.39,-1.23,0.81,0.65,0.97,-1.19,No
0.63,0.31,0.91,1.15,-1.39,0.57,-0.91,0.65,-1.03,-1.0,Yes
0.51,-0.9,-1.1,0.01,1.38,0.36,-0.91,0.65,0.97,0.33,No
-1.03,1.52,0.91,2.58,1.38,-1.23,0.81,0.65,0.97,1.03,No
0.66,-0.9,-1.1,0.01,-1.39,0.78,2.53,0.65,-1.03,1.68,Yes
-1.25,1.52,-1.1,-0.95,-0.7,-1.23,0.81,-1.55,0.97,0.87,No
0.14,-0.9,-1.1,0.87,-0.0,-1.23,-0.91,-1.55,-1.03,0.13,Yes
2.06,1.52,0.91,-0.66,1.03,-1.23,0.81,0.65,-1.03,0.12,No
0.3,0.31,-1.1,-0.85,0.34,0.77,-0.91,0.65,-1.03,0.05,Yes
-1.1,0.31,-1.1,-0.56,0.34,0.31,-0.91,0.65,0.97,-1.24,Yes
-1.69,1.52,-1.1,0.29,-1.39,-1.23,-0.91,0.65,-1.03,0.54,Yes
0.5,0.31,0.91,-0.48,-1.04,0.61,0.81,0.65,0.97,-0.14,Yes
0.1,-0.9,0.91,0.2,-0.35,-1.23,0.81,0.65,0.97,-1.34,No
0.31,-0.9,-1.1,0.01,1.72,0.37,-0.91,0.65,-1.03,0.84,No
2.02,1.52,0.91,2.1,-0.35,0.54,-0.91,-1.55,0.97,-0.69,Yes
-0.11,-0.9,0.91,1.34,-0.0,0.48,-0.91,0.65,-1.03,1.13,Yes
2.06,-0.9,0.91,1.73,0.34,-1.23,-0.91,0.65,-1.03,-0.82,Yes
1.7,0.31,-1.1,1.53,-0.35,0.95,0.81,0.65,-1.03,-0.01,Yes
-0.08,-0.9,0.91,0.39,0.34,0.39,-0.91,-1.55,0.97,1.1,Yes
-1.61,-0.9,-1.1,0.77,-1.39,0.85,-0.91,0.65,0.97,1.73,Yes
0.26,-0.9,0.91,-0.76,-1.39,-1.23,0.81,0.65,0.97,1.15,No
-0.67,0.31,-1.1,-1.04,0.69,0.61,-0.91,0.65,-1.03,0.28,Yes
0.1,-0.9,0.91,0.01,-0.0,0.82,-0.91,-1.55,0.97,1.57,No
-0.19,-0.9,0.91,2.58,-0.35,-0.73,0.81,-1.55,0.97,0.7,No
1.18,-0.9,-1.1,1.06,-1.04,-1.23,-0.91,0.65,-1.03,-0.56,Yes
0.94,-0.9,0.91,-0.95,0.69,-1.23,-0.91,0.65,0.97,-0.87,Yes
-0.77,-0.9,0.91,0.39,-1.04,0.02,-0.91,0.65,-1.03,-0.09,Yes
-1.13,1.52,-1.1,-0.66,-0.35,1.35,-0.91,0.65,-1.03,0.73,No
2.06,0.31,0.91,-1.42,0.34,1.37,-0.91,0.65,0.97,-1.14,No
0.28,1.52,0.91,0.29,1.03,1.36,-0.91,0.65,0.97,-1.5,No
0.36,0.31,0.91,0.01,-0.0,0.91,-0.91,0.65,-1.03,1.51,Yes
0.99,0.31,0.91,-1.8,-0.35,0.74,-0.91,0.65,-1.03,0.75,No
-0.38,-0.9,0.91,0.1,0.69,-1.23,-0.91,0.65,0.97,0.56,Yes
-0.07,-0.9,0.91,1.15,1.72,-1.23,-0.91,0.65,-1.03,1.28,Yes
0.07,-0.9,-1.1,-0.18,1.38,0.66,-0.91,0.65,0.97,1.44,No
-0.76,-0.9,-1.1,-0.09,-1.04,-1.23,0.81,0.65,-1.03,0.97,No
-0.3,-0.9,-1.1,0.2,-1.04,0.38,-0.91,0.65,-1.03,-1.37,Yes
0.66,-0.9,-1.1,0.58,1.72,-1.23,-0.91,0.65,0.97,1.5,Yes
0.16,-0.9,0.91,1.34,1.72,-1.23,0.81,0.65,-1.03,-0.88,No
-0.42,1.52,-1.1,1.15,-0.35,-1.23,-0.91,-1.55,-1.03,0.74,Yes
-2.09,-0.9,0.91,-0.85,1.03,0.32,0.81,-1.55,-1.03,0.1,No
0.08,1.52,0.91,-0.76,1.03,-0.05,-0.91,0.65,0.97,1.66,No
-0.78,-0.9,-1.1,1.25,-1.04,0.76,-0.91,0.65,-1.03,1.42,Yes
-0.75,1.52,0.91,-0.47,1.72,-1.23,0.81,-1.55,-1.03,-1.29,No
-0.54,-0.9,-1.1,1.73,-0.35,-1.23,-0.91,-1.55,-1.03,0.74,Yes
-0.55,0.31,-1.1,0.01,1.38,1.3,-0.91,-1.55,-1.03,-1.15,Yes
-0.33,-0.9,-1.1,0.96,0.69,0.37,-0.91,0.65,-1.03,-1.66,No
-1.07,0.31,-1.1,-0.37,-0.0,1.05,-0.91,0.65,0.97,0.86,Yes
1.07,-0.9,0.91,2.3,-0.0,-1.23,0.81,-1.55,0.97,-1.09,Yes
-0.06,-0.9,-1.1,0.58,-0.7,0.6,0.81,0.65,-1.03,-0.47,Yes
0.43,0.31,0.91,0.29,1.38,0.6,-0.91,0.65,-1.03,1.36,No
0.62,1.52,-1.1,-1.04,-0.35,-1.23,0.81,0.65,-1.03,0.93,No
1.5,1.52,0.91,1.15,1.03,1.39,-0.91,0.65,-1.03,-1.68,Yes
-0.26,-0.9,-1.1,1.44,-1.39,0.56,-0.91,0.65,0.97,-0.24,No
-0.98,0.31,0.91,0.77,-1.39,0.1,-0.91,0.65,-1.03,1.25,No
0.76,-0.9,0.91,0.1,-1.39,0.99,2.53,0.65,-1.03,1.2,Yes
2.06,0.31,-1.1,0.01,0.34,1.37,-0.91,0.65,-1.03,-1.19,Yes
0.27,-0.9,0.91,0.67,-0.35,-1.23,0.81,0.65,-1.03,-0.35,No
0.39,-0.9,0.91,-0.85,-0.7,0.85,-0.91,0.65,0.97,-1.1,Yes
2.06,-0.9,-1.1,-0.09,-0.0,-1.23,0.81,-1.55,-1.03,0.68,No
-0.71,1.52,-1.1,1.34,-0.0,-1.23,0.81,-1.55,0.97,-0.11,No
-0.41,-0.9,-1.1,1.44,-0.7,1.21,-0.91,0.65,-1.03,0.27,Yes
-0.0,0.31,0.91,-0.56,1.03,0.53,-0.91,0.65,-1.03,-1.66,Yes
0.71,-0.9,0.91,-0.09,0.69,-1.23,0.81,0.65,-1.03,1.08,No
0.55,-0.9,0.91,2.96,0.69,0.75,-0.91,0.65,-1.03,0.46,No
0.44,-0.9,-1.1,1.44,1.38,-1.23,2.53,0.65,-1.03,-0.15,Yes
0.02,0.31,-1.1,-0.18,-1.39,0.4,-0.91,0.65,-1.03,-0.1,Yes
-1.58,0.31,-1.1,-1.04,-0.35,0.64,-0.91,0.65,-1.03,-0.77,Yes
1.55,1.52,0.91,-1.04,1.03,-1.23,0.81,0.65,-1.03,0.71,No
-0.84,1.52,-1.1,1.63,1.38,0.12,-0.91,0.65,0.97,-1.52,Yes
-1.31,-0.9,0.91,0.87,1.72,-1.23,-0.91,0.65,-1.03,-0.56,Yes
-0.2,1.52,0.91,-1.42,-0.35,-1.23,0.81,0.65,0.97,0.45,No
0.83,0.31,0.91,0.01,-1.04,0.11,0.81,-1.55,-1.03,-0.0,No
-0.55,-0.9,-1.1,1.44,-1.04,-1.23,0.81,0.65,0.97,1.46,No
0.26,-0.9,-1.1,-1.42,-0.35,0.7,0.81,0.65,-1.03,-0.64,No
0.7,-0.9,-1.1,0.96,-0.35,-0.55,-0.91,0.65,-1.03,-1.29,No
0.05,0.31,0.91,1.06,1.38,0.97,-0.91,0.65,-1.03,0.0,Yes
-1.37,0.31,-1.1,0.87,-1.04,0.62,-0.91,-1.55,0.97,-1.7,No
0.87,-0.9,-1.1,1.34,1.03,-1.23,-0.91,0.65,0.97,0.6,Yes
-0.47,1.52,0.91,1.25,-0.7,0.42,0.81,0.65,-1.03,0.78,Yes
0.56,-0.9,0.91,2.58,-0.0,-1.23,-0.91,-1.55,0.97,-0.59,Yes
1.33,-0.9,-1.1,-0.76,-0.35,0.94,-0.91,0.65,0.97,0.57,No
-1.56,1.52,0.91,-1.14,-0.7,-1.23,0.81,-1.55,-1.03,0.46,No
-1.77,1.52,-1.1,-0.56,-0.7,0.89,-0.91,-1.55,0.97,0.84,Yes
1.0,1.52,-1.1,0.96,0.69,0.72,0.81,0.65,-1.03,0.09,Yes
0.06,-0.9,-1.1,-0.95,-1.04,-0.16,-0.91,0.65,0.97,1.33,No
-0.67,-0.9,0.91,0.01,1.03,0.34,0.81,0.65,-1.03,0.37,Yes
0.98,1.52,-1.1,-0.66,1.38,-1.23,0.81,-1.55,-1.03,0.57,No
-0.83,1.52,-1.1,0.1,0.34,-0.21,0.81,-1.55,0.97,1.55,No
-1.26,0.31,-1.1,-0.18,-1.39,2.06,0.81,0.65,-1.03,-0.58,No
-1.05,0.31,0.91,1.34,0.34,0.9,-0.91,0.65,0.97,0.25,No
0.89,-0.9,0.91,0.01,0.69,0.34,-0.91,0.65,0.97,0.22,No
1.46,-0.9,0.91,2.58,0.69,1.25,0.81,-1.55,0.97,-0.99,No
0.1,-0.9,0.91,0.58,0.69,1.16,-0.91,0.65,0.97,-1.44,No
-0.2,0.31,-1.1,-0.76,-0.7,0.39,4.25,0.65,-1.03,-1.53,Yes
-1.07,-0.9,0.91,1.44,-1.39,-1.23,-0.91,-1.55,0.97,0.4,No
0.02,1.52,0.91,1.73,-1.73,-1.23,-0.91,0.65,0.97,-1.43,Yes
-1.26,1.52,0.91,0.1,-0.7,-1.23,2.53,-1.55,-1.03,-1.03,Yes
0.29,-0.9,-1.1,1.06,-1.04,-1.23,-0.91,0.65,-1.03,0.68,Yes
0.05,0.31,-1.1,2.2,0.34,0.36,0.81,0.65,0.97,-1.52,No
-1.3,1.52,0.91,0.77,-0.7,0.84,-0.91,0.65,-1.03,0.78,Yes
0.13,0.31,0.91,-0.66,-1.73,0.86,0.81,0.65,-1.03,0.25,No
0.74,0.31,0.91,0.1,-0.0,1.36,-0.91,0.65,-1.03,-1.03,Yes
1.72,-0.9,0.91,0.29,-0.7,0.16,-0.91,0.65,0.97,-1.65,No
0.51,1.52,-1.1,0.67,-0.7,1.3,-0.91,0.65,-1.03,-0.88,Yes
1.27,-0.9,-1.1,0.39,-1.39,0.88,0.81,-1.55,0.97,-0.62,No
-0.86,-0.9,0.91,-1.33,-0.7,-1.23,-0.91,0.65,-1.03,-0.98,Yes
0.57,1.52,0.91,-1.8,1.03,-1.23,0.81,0.65,0.97,1.57,No
-0.38,0.31,-1.1,0.2,-0.35,1.31,0.81,0.65,-1.03,-0.87,No
-0.53,1.52,-1.1,-0.09,-0.35,-1.23,0.81,0.65,0.97,-0.46,No
0.4,0.31,-1.1,-0.66,1.38,1.04,-0.91,0.65,-1.03,-0.12,No
0.9,0.31,0.91,-0.47,-1.73,0.95,0.81,0.65,-1.03,0.99,No
1.8,0.31,-1.1,1.63,0.69,1.06,-0.91,0.65,-1.03,0.04,Yes
-0.45,1.52,0.91,0.2,1.03,-1.23,0.81,0.65,0.97,-1.14,No
-0.54,0.31,-1.1,-1.14,-1.39,0.95,-0.91,-1.55,-1.03,1.37,Yes
1.52,1.52,-1.1,0.2,-1.04,1.29,-0.91,-1.55,-1.03,-0.63,Yes
1.4,-0.9,0.91,0.87,0.34,0.97,2.53,0.65,-1.03,-0.62,Yes
1.58,0.31,0.91,0.67,-0.35,1.47,-0.91,0.65,-1.03,-1.17,Yes
0.57,0.31,-1.1,1.91,1.38,0.16,-0.91,0.65,-1.03,-0.35,Yes
-0.4,-0.9,-1.1,-1.23,1.72,0.99,-0.91,-1.55,-1.03,-1.13,No
1.25,0.31,-1.1,2.2,-1.73,0.89,-0.91,0.65,0.97,0.56,Yes
1.19,-0.9,-1.1,-1.04,-0.7,0.01,-0.91,0.65,0.97,-1.14,No
-0.44,-0.9,-1.1,-0.95,-1.39,-1.23,-0.91,-1.55,0.97,-0.63,Yes
-0.19,-0.9,-1.1,-0.37,-1.39,-1.23,0.81,0.65,0.97,-1.66,No
1.5,0.31,-1.1,0.1,-0.0,0.69,-0.91,0.65,-1.03,0.44,Yes
-0.54,0.31,0.91,-0.09,0.34,0.33,0.81,-1.55,0.97,-0.74,No
0.47,1.52,0.91,-0.66,-0.35,1.73,0.81,0.65,0.97,-1.35,No
1.42,-0.9,0.91,0.96,-0.0,-1.23,0.81,-1.55,0.97,1.33,No
0.97,-0.9,0.91,-0.56,0.69,0.36,-0.91,0.65,0.97,0.43,No
-0.01,0.31,0.91,0.2,0.69,0.85,-0.91,0.65,-1.03,1.56,Yes
-0.4,-0.9,0.91,-1.04,0.69,0.82,-0.91,-1.55,0.97,-0.93,No
-0.71,-0.9,-1.1,0.58,-1.04,-1.23,0.81,0.65,-1.03,-0.93,Yes
-1.07,1.52,-1.1,-0.95,1.72,0.29,-0.91,-1.55,0.97,0.66,No
-0.32,0.31,-1.1,2.39,-1.39,0.08,-0.91,0.65,0.97,1.52,Yes
1.21,-0.9,0.91,-0.09,1.72,-1.23,0.81,0.65,0.97,-0.28,No
-0.09,-0.9,-1.1,0.58,-0.7,-1.23,-0.91,0.65,-1.03,0.42,Yes
-1.66,1.52,-1.1,0.58,-0.35,-1.23,0.81,-1.55,0.97,-0.05,Yes
-0.19,-0.9,0.91,0.01,1.38,0.69,0.81,-1.55,0.97,-0.16,No
-0.72,-0.9,0.91,0.01,-0.35,-0.31,-0.91,-1.55,0.97,1.37,No
0.85,0.31,0.91,-0.47,-1.39,0.67,-0.91,0.65,-1.03,1.09,No
-1.08,0.31,0.91,-0.28,-0.0,0.75,0.81,0.65,-1.03,-0.28,Yes
-0.8,1.52,-1.1,2.48,0.34,1.01,-0.91,0.65,-1.03,-0.68,Yes
1.33,1.52,-1.1,-1.33,1.38,-1.23,0.81,0.65,0.97,1.01,No
0.81,0.31,-1.1,0.2,-1.39,0.35,-0.91,0.65,-1.03,1.16,Yes
0.35,1.52,0.91,0.2,1.38,-0.27,-0.91,0.65,0.97,0.67,Yes
-0.13,-0.9,-1.1,-0.56,0.34,1.22,0.81,-1.55,0.97,-0.32,No
1.27,0.31,0.91,-0.37,1.72,-1.23,0.81,0.65,0.97,1.12,No
-0.02,-0.9,0.91,-1.71,0.69,0.35,-0.91,0.65,0.97,-0.44,No
1.8,-0.9,0.91,1.72,-0.7,-1.23,-0.91,-1.55,0.97,0.98,Yes
-0.5,1.52,0.91,-0.37,-0.0,-0.54,-0.91,0.65,-1.03,0.85,Yes
-0.17,-0.9,-1.1,-1.04,0.69,-1.23,0.81,0.65,0.97,-1.2,Yes
-0.14,-0.9,-1.1,-1.14,0.34,-0.48,-0.91,-1.55,0.97,1.2,No
0.75,0.31,-1.1,0.01,-1.04,1.17,4.25,0.65,-1.03,-1.12,Yes
0.55,1.52,0.91,0.29,-0.0,0.92,-0.91,0.65,0.97,-0.07,No
0.13,0.31,0.91,-1.42,-1.04,0.57,-0.91,-1.55,0.97,1.04,No
0.28,0.31,-1.1,1.54,0.34,1.74,0.81,0.65,-1.03,0.89,Yes
-0.0,-0.9,0.91,-0.18,1.03,-1.23,-0.91,-1.55,-1.03,1.18,No
0.55,-0.9,0.91,-0.18,-1.39,-1.23,-0.91,0.65,-1.03,1.18,No
-0.28,1.52,-1.1,-1.33,-0.0,-1.23,0.81,0.65,0.97,0.99,No
0.08,1.52,-1.1,0.2,-0.0,-1.23,-0.91,0.65,0.97,1.33,Yes
-0.63,0.31,-1.1,0.96,-0.7,0.53,2.53,0.65,0.97,-1.37,Yes
0.16,0.31,0.91,-0.66,-1.39,-0.23,-0.91,-1.55,0.97,0.64,No
-1.7,0.31,-1.1,1.15,-1.04,0.32,2.53,0.65,-1.03,-0.93,Yes
-0.64,0.31,-1.1,0.1,1.72,0.59,-0.91,-1.55,0.97,-1.17,Yes
0.36,-0.9,0.91,0.01,1.72,0.85,0.81,0.65,0.97,-0.08,No
-1.05,1.52,-1.1,2.11,-0.7,0.56,-0.91,0.65,-1.03,-0.47,Yes
-0.41,1.52,0.91,-0.76,-1.04,-1.23,0.81,0.65,0.97,-1.08,No
-1.17,-0.9,-1.1,-0.47,0.69,0.3,-0.91,-1.55,0.97,-0.66,No
-0.16,-0.9,-1.1,0.77,-0.7,0.47,-0.91,-1.55,-1.03,1.64,Yes
-0.54,1.52,-1.1,0.58,-1.04,-1.23,0.81,-1.55,-1.03,-1.25,Yes
1.27,0.31,-1.1,1.06,-1.39,0.44,-0.91,0.65,-1.03,-1.35,Yes
-0.42,1.52,-1.1,-0.18,0.34,-1.23,0.81,-1.55,0.97,0.33,No
0.84,-0.9,0.91,0.48,1.38,0.91,0.81,0.65,0.97,1.42,No
-0.37,-0.9,0.91,0.67,1.03,1.04,0.81,0.65,0.97,0.83,No
-0.35,-0.9,0.91,-0.85,-1.04,-1.23,0.81,0.65,0.97,1.35,No
-0.13,0.31,-1.1,0.29,1.38,1.36,-0.91,0.65,-1.03,0.33,Yes
-1.12,-0.9,0.91,0.11,0.34,0.74,-0.91,0.65,0.97,-1.3,Yes
-1.12,1.52,0.91,-0.09,0.69,1.31,0.81,-1.55,-1.03,-0.7,No
-1.1,-0.9,-1.1,-0.56,1.72,-1.23,-0.91,0.65,-1.03,1.17,Yes
-1.21,-0.9,0.91,0.58,-0.7,1.63,-0.91,0.65,0.97,-0.27,Yes
-0.11,-0.9,0.91,0.1,1.03,0.15,0.81,0.65,0.97,0.23,No
-1.95,-0.9,-1.1,-0.37,-0.7,1.09,-0.91,0.65,0.97,-0.63,No
-1.29,-0.9,0.91,1.25,-0.35,0.55,-0.91,0.65,-1.03,0.01,Yes
0.09,-0.9,0.91,-0.09,0.34,0.48,-0.91,0.65,-1.03,-0.88,No
0.36,0.31,0.91,-0.56,-0.0,1.17,-0.91,-1.55,-1.03,1.09,No
-1.23,0.31,0.91,1.72,0.34,0.7,-0.91,0.65,0.97,-0.18,Yes
1.27,-0.9,0.91,0.96,1.03,0.2,0.81,0.65,0.97,-0.21,No
0.25,1.52,-1.1,-1.14,-0.7,-1.23,0.81,-1.55,0.97,0.83,No
-1.07,0.31,0.91,0.58,-0.0,0.3,2.53,0.65,-1.03,0.22,Yes
-1.5,1.52,-1.1,0.01,-1.04,0.87,-0.91,-1.55,-1.03,-0.12,Yes
-0.81,-0.9,-1.1,0.96,0.69,0.27,-0.91,-1.55,0.97,-0.71,Yes
0.45,1.52,0.91,-1.04,-0.7,0.72,-0.91,0.65,-1.03,1.44,Yes
0.87,0.31,0.91,-0.66,-1.39,0.71,2.53,-1.55,0.97,-0.5,Yes
0.25,0.31,-1.1,0.77,-0.7,0.57,-0.91,0.65,-1.03,1.45,No
-0.05,0.31,0.91,1.34,0.34,0.32,-0.91,-1.55,-1.03,0.16,Yes
2.06,0.31,0.91,2.77,-1.04,0.47,-0.91,-1.55,-1.03,0.54,Yes
-0.7,0.31,-1.1,0.39,-1.04,0.67,-0.91,0.65,0.97,-0.47,No
-0.08,0.31,-1.1,-0.18,0.69,0.25,2.53,0.65,-1.03,-0.7,No
2.06,0.31,0.91,1.15,-1.04,0.58,2.53,0.65,0.97,-0.3,Yes
0.85,1.52,-1.1,-1.23,1.38,-1.23,0.81,0.65,0.97,1.02,Yes
-0.83,1.52,0.91,-0.47,-0.0,-1.23,0.81,-1.55,-1.03,-1.34,No
-2.05,1.52,-1.1,2.1,0.69,0.4,-0.91,-1.55,0.97,-1.12,Yes
-0.35,-0.9,0.91,0.39,-0.0,-1.23,0.81,0.65,0.97,-0.97,No
0.22,-0.9,0.91,-0.28,0.34,0.27,-0.91,-1.55,-1.03,1.42,No
-0.51,-0.9,0.91,-1.8,1.38,0.72,-0.91,0.65,0.97,-1.02,Yes
-0.97,-0.9,-1.1,-0.37,0.69,-1.23,0.81,0.65,-1.03,-0.96,No
-0.56,0.31,0.91,0.2,1.38,0.24,0.81,0.65,0.97,-0.87,No
-1.25,0.31,-1.1,0.48,-1.73,-0.03,-0.91,0.65,-1.03,0.43,No
0.82,0.31,-1.1,-1.14,1.38,0.55,0.81,0.65,0.97,-0.07,No
-1.56,-0.9,-1.1,-1.04,-1.39,0.91,-0.91,0.65,-1.03,-1.24,No
0.16,-0.9,0.91,-0.85,-1.39,-1.23,0.81,0.65,0.97,1.22,No
-0.8,0.31,-1.1,-0.85,1.38,0.83,0.81,0.65,0.97,0.99,No
-0.05,-0.9,0.91,-0.18,-0.35,0.5,-0.91,0.65,0.97,-0.91,No
0.04,-0.9,-1.1,0.87,-0.35,0.01,-0.91,0.65,-1.03,0.55,Yes
-1.81,0.31,-1.1,0.96,-0.35,0.92,-0.91,0.65,-1.03,-0.15,Yes
-0.12,0.31,0.91,-0.66,0.34,0.25,-0.91,0.65,-1.03,-1.65,No
0.45,-0.9,-1.1,-1.52,0.69,0.44,-0.91,0.65,0.97,0.45,No
-1.13,-0.9,-1.1,2.01,-0.0,-1.23,-0.91,0.65,-1.03,0.93,Yes
-0.52,0.31,0.91,0.67,-0.35,0.71,-0.91,-1.55,-1.03,0.67,Yes
-1.9,-0.9,-1.1,-0.66,-0.0,0.46,-0.91,-1.55,0.97,-1.22,No
2.0,-0.9,0.91,2.01,-0.0,-1.23,-0.91,0.65,-1.03,-1.7,Yes
-0.56,0.31,-1.1,-0.28,0.69,0.73,0.81,0.65,-1.03,1.7,No
0.65,-0.9,-1.1,-0.76,-0.35,0.56,-0.91,0.65,0.97,0.48,No
1.17,1.52,0.91,0.01,0.69,0.17,-0.91,-1.55,-1.03,-0.01,Yes
-0.95,0.31,0.91,0.2,-0.35,0.99,-0.91,-1.55,0.97,-1.07,Yes
2.06,-0.9,0.91,0.67,-1.73,0.7,-0.91,0.65,0.97,-1.02,Yes
-2.37,-0.9,-1.1,-1.61,-0.35,-1.23,0.81,0.65,0.97,-0.53,Yes
1.99,-0.9,0.91,-0.56,1.72,0.81,0.81,0.65,-1.03,1.45,No
-1.33,1.52,0.91,2.39,1.03,-1.23,0.81,0.65,-1.03,-0.36,Yes
-1.38,0.31,-1.1,0.48,-0.35,1.36,-0.91,0.65,-1.03,0.47,Yes
-0.85,0.31,0.91,0.47,0.34,2.18,-0.91,-1.55,0.97,0.57,Yes
-0.47,0.31,-1.1,1.54,0.34,0.09,-0.91,-1.55,-1.03,-0.77,No
-0.66,1.52,-1.1,0.2,0.34,-1.23,0.81,0.65,-1.03,0.02,No
-0.77,0.31,-1.1,0.87,0.34,1.08,-0.91,0.65,-1.03,1.68,Yes
0.14,1.52,0.91,-0.95,-0.7,-0.02,-0.91,0.65,0.97,0.91,No
-0.99,-0.9,-1.1,0.2,0.34,0.51,0.81,-1.55,0.97,-0.62,No
0.24,0.31,-1.1,2.87,1.03,0.22,-0.91,0.65,-1.03,-0.26,Yes
0.49,0.31,-1.1,-0.09,0.69,0.17,0.81,-1.55,0.97,-0.64,No
0.02,-0.9,-1.1,-0.76,0.34,-1.23,-0.91,0.65,-1.03,1.59,Yes
0.15,-0.9,0.91,-0.18,-0.0,1.61,0.81,-1.55,-1.03,-1.67,Yes
-2.99,0.31,-1.1,-0.28,-0.7,0.3,-0.91,0.65,-1.03,-1.26,Yes
-1.02,-0.9,0.91,-0.76,0.69,-1.23,0.81,-1.55,0.97,-0.19,No
